id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_day,dropoff_day,pickup_day_no,dropoff_day_no,pickup_hour,dropoff_hour,pickup_month,dropoff_month,pickup_timeofday,dropoff_timeofday,distance
id3865131,1,2016-03-10T10:54:44.000Z,2016-03-10T11:06:19.000Z,1,-73.9820327758789,40.778724670410156,-73.96641540527344,40.77036666870117,N,695,Thursday,Thursday,3,3,10,11,3,3,Afternoon,Afternoon,1.6103317229067897
id0304464,2,2016-04-29T17:56:00.000Z,2016-04-29T18:08:38.000Z,1,-73.98191833496094,40.74601364135742,-73.9892578125,40.757850646972656,N,758,Friday,Friday,1,1,17,18,4,4,Evening,Night,1.4541832862560982
id0991938,2,2016-06-18T01:29:08.000Z,2016-06-18T01:31:54.000Z,1,-73.9588394165039,40.77486038208008,-73.96620178222656,40.76504898071289,N,166,Saturday,Saturday,4,4,1,1,6,6,Night,Night,1.2548457659661372
id0992203,2,2016-01-19T17:55:38.000Z,2016-01-19T18:07:21.000Z,1,-73.97698974609375,40.747257232666016,-73.97346496582031,40.75212097167969,N,703,Tuesday,Tuesday,5,5,17,18,1,1,Evening,Night,0.616970002971593
id1757208,1,2016-02-11T02:04:25.000Z,2016-02-11T02:09:18.000Z,1,-73.98686981201172,40.72964096069336,-73.98050689697266,40.721805572509766,N,293,Thursday,Thursday,4,4,2,2,2,2,Night,Night,1.0230296605404394
id2720467,1,2016-04-05T15:29:11.000Z,2016-04-05T15:35:41.000Z,1,-73.98165130615234,40.77882385253906,-73.97029876708984,40.785682678222656,N,390,Tuesday,Tuesday,5,5,15,15,4,4,Evening,Evening,1.2228256924073664
id1677879,1,2016-06-11T13:24:49.000Z,2016-06-11T13:38:29.000Z,3,-73.98368072509766,40.7391471862793,-73.99748992919922,40.714134216308594,N,820,Saturday,Saturday,4,4,13,13,6,6,Afternoon,Afternoon,3.014936945055882
id3772268,2,2016-04-18T18:37:56.000Z,2016-04-18T18:47:20.000Z,6,-73.96914672851562,40.76344680786133,-73.95589447021484,40.782020568847656,N,564,Monday,Monday,4,4,18,18,4,4,Night,Night,2.347523276193286
id2254810,1,2016-01-15T23:39:33.000Z,2016-01-15T23:47:09.000Z,1,-73.99034118652344,40.76161193847656,-74.00410461425781,40.742820739746094,N,456,Friday,Friday,1,1,23,23,1,1,Night,Night,2.3895763537794728
id2345612,1,2016-06-30T12:22:16.000Z,2016-06-30T12:31:25.000Z,1,-73.99121856689453,40.74976348876953,-73.9832763671875,40.755882263183594,N,549,Thursday,Thursday,2,2,12,12,6,6,Afternoon,Afternoon,0.9541898558524944
id0065380,1,2016-02-20T23:36:24.000Z,2016-02-20T23:54:03.000Z,2,-73.9876708984375,40.738128662109375,-73.98186492919922,40.75530242919922,N,1059,Saturday,Saturday,6,6,23,23,2,2,Night,Night,1.9712793539364275
id3488016,1,2016-01-27T07:35:07.000Z,2016-01-27T07:43:51.000Z,1,-73.98246765136719,40.731441497802734,-74.00875854492188,40.70267868041992,N,524,Wednesday,Wednesday,6,6,7,7,1,1,Morning,Morning,3.8908459743252073
id1459753,2,2016-04-09T20:33:32.000Z,2016-04-09T20:38:17.000Z,4,-73.96580505371094,40.77101135253906,-73.97599029541016,40.764347076416016,N,285,Saturday,Saturday,2,2,20,20,4,4,Night,Night,1.1335208605466642
id3804464,2,2016-01-31T00:28:47.000Z,2016-01-31T00:55:45.000Z,1,-74.0048599243164,40.75196075439453,-73.94742584228516,40.79063415527344,N,1618,Sunday,Sunday,3,3,0,0,1,1,Night,Night,6.4718435927754365
id0730634,2,2016-03-25T15:53:40.000Z,2016-03-25T16:31:34.000Z,5,-73.88546752929688,40.773109436035156,-74.00973510742188,40.70579528808594,N,2274,Friday,Friday,4,4,15,16,3,3,Evening,Evening,12.870073233526359
id2036594,1,2016-04-28T02:02:59.000Z,2016-04-28T02:15:57.000Z,1,-73.99015808105469,40.7607536315918,-73.94072723388672,40.84900665283203,N,778,Thursday,Thursday,7,7,2,2,4,4,Night,Night,10.658826609172406
id3009260,1,2016-01-03T00:18:25.000Z,2016-01-03T00:30:57.000Z,3,-73.98524475097656,40.75788116455078,-74.00679016113281,40.739376068115234,N,752,Sunday,Sunday,3,3,0,0,1,1,Night,Night,2.743745923626805
id2041625,2,2016-05-20T18:23:18.000Z,2016-05-20T18:26:55.000Z,1,-73.96814727783203,40.76620864868164,-73.9638671875,40.77390670776367,N,217,Friday,Friday,6,6,18,18,5,5,Night,Night,0.9287767335727604
id0596455,2,2016-03-02T11:05:13.000Z,2016-03-02T11:37:41.000Z,1,-73.9715805053711,40.79767990112305,-73.9627685546875,40.769771575927734,N,1948,Wednesday,Wednesday,2,2,11,11,3,3,Afternoon,Afternoon,3.1907242327092904
id2300674,2,2016-04-07T01:03:17.000Z,2016-04-07T01:11:28.000Z,1,-73.9632797241211,40.77457046508789,-73.98876190185547,40.77149963378906,N,491,Thursday,Thursday,7,7,1,1,4,4,Night,Night,2.1728096073494676
id3220956,2,2016-03-17T17:38:48.000Z,2016-03-17T18:05:54.000Z,1,-73.77680969238281,40.645599365234375,-73.71318054199219,40.70246124267578,N,1626,Thursday,Thursday,3,3,17,18,3,3,Evening,Night,8.292895235926977
id1524078,2,2016-05-17T19:02:29.000Z,2016-05-17T19:08:46.000Z,1,-73.96968078613281,40.76592254638672,-73.9570083618164,40.78427505493164,N,377,Tuesday,Tuesday,3,3,19,19,5,5,Night,Night,2.3028620989854134
id1701801,2,2016-02-27T23:45:29.000Z,2016-02-27T23:54:47.000Z,1,-73.97566986083984,40.757808685302734,-73.95020294189453,40.780548095703125,N,558,Saturday,Saturday,6,6,23,23,2,2,Night,Night,3.315553166517548
id2796799,2,2016-05-15T21:55:48.000Z,2016-05-15T22:14:12.000Z,1,-73.96351623535156,40.76866149902344,-73.91970825195312,40.75934982299805,N,1104,Sunday,Sunday,1,1,21,22,5,5,Night,Night,3.832032378025746
id3021109,1,2016-03-12T20:28:34.000Z,2016-03-12T20:35:17.000Z,1,-73.97718048095703,40.743038177490234,-73.98017883300781,40.73228454589844,N,403,Saturday,Saturday,5,5,20,20,3,3,Night,Night,1.2221446359426453
id2883419,2,2016-05-30T14:18:49.000Z,2016-05-30T14:26:25.000Z,1,-73.98789978027344,40.74972915649414,-73.96874237060547,40.76734924316406,N,456,Monday,Monday,2,2,14,14,5,5,Evening,Evening,2.5381724537655064
id2502653,2,2016-05-05T22:52:07.000Z,2016-05-05T22:54:33.000Z,1,-73.99159240722656,40.69116973876953,-73.9979476928711,40.682159423828125,N,146,Thursday,Thursday,5,5,22,22,5,5,Night,Night,1.1362034123766556
id1922449,2,2016-06-24T16:23:49.000Z,2016-06-24T16:32:09.000Z,1,-73.97248077392578,40.75382614135742,-73.96707916259766,40.76065444946289,N,500,Friday,Friday,3,3,16,16,6,6,Evening,Evening,0.8851519436313258
id3176100,1,2016-04-12T21:25:15.000Z,2016-04-12T21:33:28.000Z,1,-73.9822006225586,40.77280807495117,-73.96784210205078,40.76588821411133,N,493,Tuesday,Tuesday,5,5,21,21,4,4,Night,Night,1.4332347077430656
id1803806,1,2016-05-22T12:03:03.000Z,2016-05-22T12:08:40.000Z,1,-73.9991226196289,40.74436950683594,-73.9893798828125,40.757896423339844,N,337,Sunday,Sunday,1,1,12,12,5,5,Afternoon,Afternoon,1.7134551788948431
id1453436,2,2016-03-31T02:08:29.000Z,2016-03-31T02:18:35.000Z,2,-73.95822143554688,40.71742630004883,-73.98446655273438,40.724708557128906,N,606,Thursday,Thursday,3,3,2,2,3,3,Night,Night,2.3553532250766
id1754281,1,2016-05-31T23:46:28.000Z,2016-06-01T00:00:39.000Z,1,-73.97156524658203,40.75439453125,-73.92778015136719,40.74514389038086,N,851,Tuesday,Wednesday,3,1,23,0,5,6,Night,Night,3.8291081139490117
id2616171,1,2016-06-04T14:23:51.000Z,2016-06-04T15:12:35.000Z,1,-73.99858856201172,40.76082229614258,-73.78762817382812,40.64459228515625,N,2924,Saturday,Saturday,4,4,14,15,6,6,Evening,Evening,21.98372648505997
id1617295,1,2016-03-05T14:37:17.000Z,2016-03-05T14:39:20.000Z,1,-73.97116088867188,40.76313018798828,-73.9663314819336,40.767269134521484,N,123,Saturday,Saturday,5,5,14,14,3,3,Evening,Evening,0.6141959421855453
id0467218,2,2016-05-17T16:18:05.000Z,2016-05-17T16:40:57.000Z,1,-73.9789047241211,40.76190185546875,-74.00318908691406,40.743919372558594,N,1372,Tuesday,Tuesday,3,3,16,16,5,5,Evening,Evening,2.860522503588963
id3420987,2,2016-01-04T20:06:17.000Z,2016-01-04T20:10:23.000Z,2,-73.98818969726562,40.75681686401367,-73.99418640136719,40.761695861816406,N,246,Monday,Monday,4,4,20,20,1,1,Night,Night,0.7412363939247839
id1176298,2,2016-03-06T20:42:10.000Z,2016-03-06T21:07:29.000Z,1,-73.950927734375,40.770912170410156,-73.9456787109375,40.83779525756836,N,1519,Sunday,Sunday,6,6,20,21,3,3,Night,Night,7.45018168113775
id1516490,2,2016-04-03T21:50:25.000Z,2016-04-03T21:58:22.000Z,1,-73.96394348144531,40.771240234375,-73.96160888671875,40.75672912597656,N,477,Sunday,Sunday,3,3,21,21,4,4,Night,Night,1.6254991716639917
id2155237,1,2016-04-20T14:33:44.000Z,2016-04-20T14:41:14.000Z,1,-73.99297332763672,40.75191116333008,-73.98800659179688,40.75692367553711,N,450,Wednesday,Wednesday,6,6,14,14,4,4,Evening,Evening,0.6969079965286433
id1012488,1,2016-04-05T08:15:01.000Z,2016-04-05T08:27:30.000Z,1,-73.96342468261719,40.763694763183594,-73.95867919921875,40.76572799682617,N,749,Tuesday,Tuesday,5,5,8,8,4,4,Morning,Morning,0.45917554199191285
id3790741,2,2016-04-01T15:16:38.000Z,2016-04-01T15:25:57.000Z,5,-73.95850372314453,40.77558135986328,-73.9726333618164,40.78091049194336,N,559,Friday,Friday,1,1,15,15,4,4,Evening,Evening,1.329143974756234
id3376509,1,2016-01-04T09:33:09.000Z,2016-01-04T09:43:37.000Z,1,-73.98413848876953,40.7800178527832,-73.96640014648438,40.79437255859375,N,628,Monday,Monday,4,4,9,9,1,1,Morning,Morning,2.1858644470894903
id2280324,1,2016-06-04T14:07:15.000Z,2016-06-04T14:21:38.000Z,1,-73.95252227783203,40.7685661315918,-73.95460510253906,40.76567840576172,N,863,Saturday,Saturday,4,4,14,14,6,6,Evening,Evening,0.3658870463990698
id1360820,2,2016-04-08T12:28:48.000Z,2016-04-08T12:43:55.000Z,6,-74.00479888916016,40.737548828125,-73.98529815673828,40.73876190185547,N,907,Friday,Friday,1,1,12,12,4,4,Afternoon,Afternoon,1.6485133490640842
id1928819,1,2016-06-04T22:21:00.000Z,2016-06-04T22:58:50.000Z,1,-73.78336334228516,40.64856719970703,-73.95856475830078,40.652889251708984,N,2270,Saturday,Saturday,4,4,22,22,6,6,Night,Night,14.7883494699103
id3644089,2,2016-02-29T18:20:56.000Z,2016-02-29T18:29:21.000Z,1,-73.95707702636719,40.780799865722656,-73.98062896728516,40.78313064575195,N,505,Monday,Monday,1,1,18,18,2,2,Night,Night,1.9998672925919616
id1712990,1,2016-05-31T22:15:23.000Z,2016-05-31T22:18:16.000Z,1,-73.99874114990234,40.75520706176758,-73.99432373046875,40.764923095703125,N,173,Tuesday,Tuesday,3,3,22,22,5,5,Night,Night,1.1426444279359602
id2678665,1,2016-05-13T23:38:52.000Z,2016-05-13T23:45:27.000Z,2,-73.98138427734375,40.75203323364258,-73.9864273071289,40.740570068359375,N,395,Friday,Friday,6,6,23,23,5,5,Night,Night,1.3435818053390896
id0876784,2,2016-04-27T11:47:28.000Z,2016-04-27T11:56:13.000Z,1,-73.9758529663086,40.79170608520508,-73.96952056884766,40.78535842895508,N,525,Wednesday,Wednesday,6,6,11,11,4,4,Afternoon,Afternoon,0.884537276921084
id1145066,1,2016-05-02T20:57:15.000Z,2016-05-02T21:08:13.000Z,3,-74.00421905517578,40.74224090576172,-73.9972152709961,40.71470260620117,N,658,Monday,Monday,2,2,20,21,5,5,Night,Night,3.118477793586994
id1855199,1,2016-03-23T17:57:17.000Z,2016-03-23T18:16:14.000Z,1,-73.98974609375,40.732322692871094,-73.98170471191406,40.690101623535156,N,1137,Wednesday,Wednesday,2,2,17,18,3,3,Evening,Night,4.743448362140467
id3797507,2,2016-06-28T05:23:10.000Z,2016-06-28T05:27:36.000Z,3,-73.98542022705078,40.731605529785156,-73.99687194824219,40.71504592895508,N,266,Tuesday,Tuesday,7,7,5,5,6,6,Night,Night,2.0789131124704507
id3833284,2,2016-05-29T08:18:58.000Z,2016-05-29T08:26:44.000Z,1,-73.99031066894531,40.75653076171875,-73.9820327758789,40.779659271240234,N,466,Sunday,Sunday,1,1,8,8,5,5,Morning,Morning,2.6645843677244208
id3208654,1,2016-05-13T18:22:51.000Z,2016-05-13T18:28:07.000Z,1,-73.96617126464844,40.75800704956055,-73.96287536621094,40.76935958862305,N,316,Friday,Friday,6,6,18,18,5,5,Night,Night,1.2925053337637213
id3286065,1,2016-06-27T18:05:13.000Z,2016-06-27T18:26:11.000Z,1,-73.99044799804688,40.7572021484375,-73.98492431640625,40.72785949707031,N,1258,Monday,Monday,6,6,18,18,6,6,Night,Night,3.2957771917066463
id2404072,2,2016-02-07T12:36:53.000Z,2016-02-07T12:40:14.000Z,1,-73.96627044677734,40.79473114013672,-73.97724914550781,40.779518127441406,N,201,Sunday,Sunday,7,7,12,12,2,2,Afternoon,Afternoon,1.92766319329228
id3998741,1,2016-06-07T03:13:24.000Z,2016-06-07T03:23:26.000Z,1,-73.9952163696289,40.71746063232422,-73.98065948486328,40.67643737792969,N,602,Tuesday,Tuesday,7,7,3,3,6,6,Night,Night,4.723780581948948
id2507406,2,2016-03-05T15:40:25.000Z,2016-03-05T15:50:15.000Z,5,-73.95832824707031,40.77565002441406,-73.97525787353516,40.755741119384766,N,590,Saturday,Saturday,5,5,15,15,3,3,Evening,Evening,2.633176025028585
id0064653,1,2016-01-18T09:48:05.000Z,2016-01-18T10:03:21.000Z,3,-73.9976806640625,40.74127960205078,-73.95928955078125,40.760833740234375,N,916,Monday,Monday,4,4,9,10,1,1,Morning,Afternoon,3.8969120622244535
id0873930,2,2016-03-04T13:49:36.000Z,2016-03-04T14:05:19.000Z,1,-73.98226165771484,40.7625617980957,-73.99237060546875,40.739601135253906,N,943,Friday,Friday,4,4,13,14,3,3,Afternoon,Evening,2.691375699805842
id2354326,1,2016-03-09T22:14:49.000Z,2016-03-09T22:20:15.000Z,1,-73.98750305175781,40.73298263549805,-73.97349548339844,40.74371337890625,N,326,Wednesday,Wednesday,2,2,22,22,3,3,Night,Night,1.678255024101394
id1629330,2,2016-03-15T07:30:11.000Z,2016-03-15T07:47:33.000Z,1,-73.95172882080078,40.766483306884766,-73.978759765625,40.755775451660156,N,1042,Tuesday,Tuesday,1,1,7,7,3,3,Morning,Morning,2.569193315109036
id2520556,1,2016-04-20T11:17:51.000Z,2016-04-20T11:27:09.000Z,2,-73.96622467041016,40.7649040222168,-73.95890808105469,40.78343200683594,N,558,Wednesday,Wednesday,6,6,11,11,4,4,Afternoon,Afternoon,2.1503715382296362
id0897901,1,2016-01-10T13:32:57.000Z,2016-01-10T13:41:34.000Z,1,-73.98204803466797,40.77509307861328,-73.99950408935547,40.76171875,N,517,Sunday,Sunday,3,3,13,13,1,1,Afternoon,Afternoon,2.091096073298418
id2177959,1,2016-04-28T08:45:11.000Z,2016-04-28T08:58:27.000Z,1,-73.98143768310547,40.737159729003906,-74.00881958007812,40.73171615600586,N,796,Thursday,Thursday,7,7,8,8,4,4,Morning,Morning,2.385204336893435
id3038687,2,2016-05-04T20:41:37.000Z,2016-05-04T20:59:46.000Z,6,-74.01039123535156,40.70322799682617,-73.99354553222656,40.74170684814453,N,1089,Wednesday,Wednesday,4,4,20,20,5,5,Night,Night,4.508022314697121
id2724765,2,2016-05-06T23:37:44.000Z,2016-05-07T00:14:36.000Z,1,-73.99897003173828,40.734161376953125,-73.84566497802734,40.71875762939453,N,2212,Friday,Saturday,6,7,23,0,5,5,Night,Night,13.031656742344605
id2674328,2,2016-05-14T20:14:07.000Z,2016-05-14T20:37:46.000Z,5,-73.98236083984375,40.76949691772461,-73.97714233398438,40.749298095703125,N,1419,Saturday,Saturday,7,7,20,20,5,5,Night,Night,2.288612628739192
id1184095,2,2016-01-21T19:47:19.000Z,2016-01-21T20:19:31.000Z,1,-73.99607849121094,40.74033737182617,-73.95266723632812,40.727230072021484,N,1932,Thursday,Thursday,7,7,19,20,1,1,Night,Night,3.9374263095571167
id2474847,2,2016-05-20T21:11:35.000Z,2016-05-20T21:16:30.000Z,2,-73.99716186523438,40.72505187988281,-74.00418090820312,40.716468811035156,N,295,Friday,Friday,6,6,21,21,5,5,Night,Night,1.1228417531243295
id3333829,2,2016-05-31T07:05:36.000Z,2016-05-31T07:13:47.000Z,1,-73.9928970336914,40.752899169921875,-73.97339630126953,40.7470703125,N,491,Tuesday,Tuesday,3,3,7,7,5,5,Morning,Morning,1.7659352459803381
id0104858,2,2016-05-17T12:07:06.000Z,2016-05-17T12:31:30.000Z,6,-73.95979309082031,40.77690124511719,-73.99649047851562,40.74863815307617,N,1464,Tuesday,Tuesday,3,3,12,12,5,5,Afternoon,Afternoon,4.407846506152078
id2133032,1,2016-03-03T12:45:41.000Z,2016-03-03T12:57:51.000Z,1,-73.9914321899414,40.7333869934082,-73.9858169555664,40.74362564086914,N,730,Thursday,Thursday,3,3,12,12,3,3,Afternoon,Afternoon,1.2328715202458362
id3444354,2,2016-02-16T23:02:45.000Z,2016-02-16T23:30:53.000Z,1,-73.77677154541016,40.64561080932617,-73.98583221435547,40.752201080322266,N,1688,Tuesday,Tuesday,2,2,23,23,2,2,Night,Night,21.23892481812633
id1054208,1,2016-06-26T12:54:23.000Z,2016-06-26T12:56:31.000Z,1,-73.95883178710938,40.76399230957031,-73.94933319091797,40.77337646484375,N,128,Sunday,Sunday,5,5,12,12,6,6,Afternoon,Afternoon,1.3147983497104438
id1418950,2,2016-02-25T20:17:18.000Z,2016-02-25T20:27:34.000Z,3,-73.97071838378906,40.76420974731445,-73.97416687011719,40.791290283203125,N,616,Thursday,Thursday,4,4,20,20,2,2,Night,Night,3.0251902026484525
id1955306,1,2016-02-18T05:13:18.000Z,2016-02-18T05:24:04.000Z,1,-73.97952270507812,40.72702407836914,-73.94319152832031,40.70749282836914,N,646,Thursday,Thursday,4,4,5,5,2,2,Night,Night,3.753956026187836
id2280984,2,2016-04-13T21:25:39.000Z,2016-04-13T21:40:24.000Z,2,-73.98558807373047,40.73271179199219,-73.97856903076172,40.76462936401367,N,885,Wednesday,Wednesday,6,6,21,21,4,4,Night,Night,3.5979936643332606
id2688856,2,2016-04-29T22:47:21.000Z,2016-04-29T23:27:17.000Z,1,-73.985107421875,40.69738006591797,-73.985107421875,40.69738006591797,N,2396,Friday,Friday,1,1,22,23,4,4,Night,Night,0.0
id1579682,1,2016-03-14T00:10:55.000Z,2016-03-14T00:14:37.000Z,1,-73.987548828125,40.72874450683594,-73.97802734375,40.72603225708008,N,222,Monday,Monday,7,7,0,0,3,3,Night,Night,0.8571483399212262
id3116933,2,2016-04-12T13:52:13.000Z,2016-04-12T14:35:23.000Z,2,-73.78948974609375,40.6427001953125,-73.85615539550781,40.839603424072266,N,2590,Tuesday,Tuesday,5,5,13,14,4,4,Afternoon,Evening,22.60357344566766
id3055331,2,2016-05-17T10:30:02.000Z,2016-05-17T10:45:54.000Z,6,-73.94679260253906,40.77259063720703,-73.98187255859375,40.748199462890625,N,952,Tuesday,Tuesday,3,3,10,10,5,5,Afternoon,Afternoon,4.0106720368170246
id1947490,2,2016-06-17T23:42:24.000Z,2016-06-17T23:50:01.000Z,3,-73.97026062011719,40.796417236328125,-73.9537582397461,40.80712890625,N,457,Friday,Friday,3,3,23,23,6,6,Night,Night,1.829782939209331
id0177852,1,2016-01-19T06:04:36.000Z,2016-01-19T06:09:13.000Z,1,-73.99085235595703,40.7564582824707,-73.9764175415039,40.7613410949707,N,277,Tuesday,Tuesday,5,5,6,6,1,1,Morning,Morning,1.3315157514563485
id0643092,1,2016-05-21T18:27:03.000Z,2016-05-21T18:45:11.000Z,1,-73.97907257080078,40.777645111083984,-73.9631576538086,40.76240921020508,N,1088,Saturday,Saturday,7,7,18,18,5,5,Night,Night,2.160181145468143
id2679338,2,2016-05-06T10:51:46.000Z,2016-05-06T11:26:23.000Z,1,-73.98002624511719,40.77376937866211,-73.973876953125,40.75040054321289,N,2077,Friday,Friday,6,6,10,11,5,5,Afternoon,Afternoon,2.6496089767868134
id0524480,2,2016-05-22T10:41:54.000Z,2016-05-22T11:05:11.000Z,3,-73.87381744384766,40.773860931396484,-73.78169250488281,40.644439697265625,N,1397,Sunday,Sunday,1,1,10,11,5,5,Afternoon,Afternoon,16.35231902150237
id3596377,1,2016-05-27T11:28:43.000Z,2016-05-27T11:52:56.000Z,1,-73.95433044433594,40.764163970947266,-74.01112365722656,40.715599060058594,N,1453,Friday,Friday,6,6,11,11,5,5,Afternoon,Afternoon,7.215031925520306
id0999021,2,2016-05-11T12:23:29.000Z,2016-05-11T12:37:53.000Z,1,-73.99333953857422,40.74079895019531,-73.99327087402344,40.72789001464844,N,864,Wednesday,Wednesday,4,4,12,12,5,5,Afternoon,Afternoon,1.435421828233378
id1915577,2,2016-01-12T11:05:51.000Z,2016-01-12T11:28:45.000Z,6,-73.98550415039062,40.76925277709961,-73.98401641845703,40.74928283691406,N,1374,Tuesday,Tuesday,5,5,11,11,1,1,Afternoon,Afternoon,2.224091828683964
id1342382,1,2016-02-22T19:02:58.000Z,2016-02-22T19:17:46.000Z,1,-74.00074005126953,40.757606506347656,-73.97711944580078,40.758689880371094,N,888,Monday,Monday,1,1,19,19,2,2,Night,Night,1.9931407738084181
id3139863,1,2016-04-03T18:44:23.000Z,2016-04-03T18:58:41.000Z,2,-73.9590835571289,40.78095245361328,-73.98100280761719,40.76454544067383,N,858,Sunday,Sunday,3,3,18,18,4,4,Night,Night,2.5952464164180604
id1225446,2,2016-04-08T11:42:19.000Z,2016-04-08T12:13:20.000Z,1,-73.98271179199219,40.75651168823242,-74.00320434570312,40.72418212890625,N,1861,Friday,Friday,1,1,11,12,4,4,Afternoon,Afternoon,3.987981301069753
id0691527,2,2016-01-30T22:14:56.000Z,2016-01-30T22:38:42.000Z,6,-73.93993377685547,40.801090240478516,-73.98841857910156,40.737430572509766,N,1426,Saturday,Saturday,2,2,22,22,1,1,Night,Night,8.171811879970573
id0999477,2,2016-06-03T07:01:08.000Z,2016-06-03T07:10:54.000Z,1,-73.95249938964844,40.77705764770508,-73.97332763671875,40.75581741333008,N,586,Friday,Friday,3,3,7,7,6,6,Morning,Morning,2.941931565223233
id2893828,1,2016-03-06T00:19:35.000Z,2016-03-06T00:24:55.000Z,3,-73.99028778076172,40.728824615478516,-73.98868560791016,40.7348747253418,N,320,Sunday,Sunday,6,6,0,0,3,3,Night,Night,0.6861540641926295
id0296043,1,2016-02-07T01:07:40.000Z,2016-02-07T01:29:56.000Z,1,-73.98220825195312,40.723968505859375,-73.99281311035156,40.68682098388672,N,1336,Sunday,Sunday,7,7,1,1,2,2,Night,Night,4.226244166426684
id0590045,2,2016-05-03T21:03:16.000Z,2016-05-03T21:11:37.000Z,2,-73.99467468261719,40.74043655395508,-74.00811767578125,40.73762130737305,N,501,Tuesday,Tuesday,3,3,21,21,5,5,Night,Night,1.1750563173254533
id2905849,2,2016-03-22T14:11:27.000Z,2016-03-22T15:07:39.000Z,1,-73.78962707519531,40.64337921142578,-73.97003936767578,40.68904113769531,N,3372,Tuesday,Tuesday,1,1,14,15,3,3,Evening,Evening,16.041354368015057
id1762130,2,2016-05-22T16:23:59.000Z,2016-05-22T16:28:34.000Z,1,-73.98829650878906,40.74745178222656,-73.97872924804688,40.74093246459961,N,275,Sunday,Sunday,1,1,16,16,5,5,Evening,Evening,1.08403287154291
id0534473,1,2016-05-29T10:25:48.000Z,2016-05-29T10:39:04.000Z,1,-73.97045135498047,40.797000885009766,-73.98072814941406,40.76494598388672,N,796,Sunday,Sunday,1,1,10,10,5,5,Afternoon,Afternoon,3.6678734932305153
id2222955,1,2016-06-09T14:39:41.000Z,2016-06-09T15:28:59.000Z,1,-74.01334381103516,40.71451187133789,-74.1824722290039,40.687747955322266,N,2958,Thursday,Thursday,2,2,14,15,6,6,Evening,Evening,14.564705556299801
id0553249,1,2016-02-04T09:00:14.000Z,2016-02-04T09:06:49.000Z,1,-73.99012756347656,40.72480773925781,-73.99243927001953,40.73371505737305,N,395,Thursday,Thursday,4,4,9,9,2,2,Morning,Morning,1.0094233618658535
id3996797,1,2016-03-07T21:07:31.000Z,2016-03-07T21:20:22.000Z,1,-73.9881591796875,40.74946975708008,-73.95502471923828,40.76911926269531,N,771,Monday,Monday,7,7,21,21,3,3,Night,Night,3.544337930051507
id0420050,2,2016-03-15T21:50:30.000Z,2016-03-15T21:54:18.000Z,5,-73.98934936523438,40.758934020996094,-73.98457336425781,40.764404296875,N,228,Tuesday,Tuesday,1,1,21,21,3,3,Night,Night,0.7292413686786621
id2690542,1,2016-02-26T22:06:16.000Z,2016-02-26T22:14:23.000Z,1,-73.96288299560547,40.769901275634766,-73.97607421875,40.78121566772461,N,487,Friday,Friday,5,5,22,22,2,2,Night,Night,1.678283110481936
id2710032,2,2016-03-06T20:32:10.000Z,2016-03-06T20:47:02.000Z,1,-73.99061584472656,40.75718688964844,-73.94983673095703,40.78218078613281,N,892,Sunday,Sunday,6,6,20,20,3,3,Night,Night,4.417813852703453
id2252478,1,2016-04-08T21:19:16.000Z,2016-04-08T21:28:44.000Z,1,-73.97998046875,40.74622344970703,-73.95588684082031,40.77265548706055,N,568,Friday,Friday,1,1,21,21,4,4,Night,Night,3.5716154071786894
id2528846,1,2016-03-07T18:20:16.000Z,2016-03-07T19:07:29.000Z,2,-73.97738647460938,40.75336837768555,-73.78209686279297,40.64688491821289,N,2833,Monday,Monday,7,7,18,19,3,3,Night,Night,20.278740610075396
id1603094,1,2016-02-14T14:03:50.000Z,2016-02-14T14:15:22.000Z,2,-73.97623443603516,40.76581573486328,-73.97533416748047,40.78921890258789,N,692,Sunday,Sunday,7,7,14,14,2,2,Evening,Evening,2.6034210524096437
id3364515,1,2016-02-26T16:14:42.000Z,2016-02-26T16:14:45.000Z,1,-73.863525390625,40.76961135864258,-73.863525390625,40.76961135864258,N,3,Friday,Friday,5,5,16,16,2,2,Evening,Evening,0.0
id3773013,1,2016-06-15T22:50:51.000Z,2016-06-15T22:59:50.000Z,1,-73.94107818603516,40.747474670410156,-73.92101287841797,40.76738357543945,N,539,Wednesday,Wednesday,1,1,22,22,6,6,Night,Night,2.7851569655722646
id1812550,1,2016-01-19T19:30:10.000Z,2016-01-19T19:35:51.000Z,1,-73.9918212890625,40.72600173950195,-73.9878921508789,40.73721694946289,N,341,Tuesday,Tuesday,5,5,19,19,1,1,Night,Night,1.2902743688849625
id0300245,1,2016-04-18T00:48:29.000Z,2016-04-18T00:50:59.000Z,1,-73.9731674194336,40.75564956665039,-73.98334503173828,40.74894714355469,N,150,Monday,Monday,4,4,0,0,4,4,Night,Night,1.1359631810868587
id3211080,2,2016-05-30T18:37:09.000Z,2016-05-30T18:42:11.000Z,2,-73.9940185546875,40.72447967529297,-73.98571014404297,40.72932815551758,N,302,Monday,Monday,2,2,18,18,5,5,Night,Night,0.8836458702676487
id3638816,2,2016-01-21T14:45:01.000Z,2016-01-21T14:47:12.000Z,1,-73.95133209228516,40.78609848022461,-73.94966888427734,40.7819709777832,N,131,Thursday,Thursday,7,7,14,14,1,1,Evening,Evening,0.4798453903121973
